,Receipt ID,Line #,Text,Class (item/total),Class (item/total).1,Class (item/total).2
1918,US90,21,Last Serviced 12/29/2017 8:41:08 PM,Date,Date,Hour
1919,US90,22,Thank You!,Misc.,,
1920,US91,1,Don Juan Mexican Restaurant,Store Name,,
1921,US91,2,124 East Park Ave,Address,,
1922,US91,3,"Long Beach, NY 11561",Address,,
1923,US91,4,(516) 442-4944,Tel#,,
1924,US91,5,Server: Regina Station:4,Misc.,,
1925,US91,6,Order #: 28731 Dine In,Misc.,,
1926,US91,7,Table: 1 Guests: 2,Misc.,,
1927,US91,8,2 Red Sangria Glass 14.00,Items,,
1928,US91,9,1 #4-COMBO FAJITAS 22.95,Items,,
1929,US91,10,Flour Tortilla,Items,,
1930,US91,11,Chicken,Items,,
1931,US91,12,Shrimp,Items,,
1932,US91,13,Steak,Items,,
1933,US91,14,1 # 34-BURRITO SUPREME 14.95,Items,,
1934,US91,15,w/ Beef,Items,,
1935,US91,16,Bar Subtotal: 14.00,Subtotal,,
1936,US91,17,Food Subtotal: 37.90,Subtotal,,
1937,US91,18,NY State: 4.48,Tax,,
1938,US91,19,TOTAL: $56.38,Total,,
1939,US91,20,>> Ticket #: 23 <<,Misc.,,
1940,US91,21,2013-11-06 20:14:53,Date,Hour,
1941,US91,22,THANK YOU!,Misc.,,
1942,US92,1,-THE-,Store Name,,
1943,US92,2,PLACE,Store Name,,
1944,US92,3,2 BE,Store Name,,
1945,US92,4,The Place 2 Be,Store Name,,
1946,US92,5,615 Franklin Ave,Address,,
1947,US92,6,"Hartford, CT 06114",Address,,
1948,US92,7,8609047891,Tel#,,
1949,US92,8,https://www.Place2BeCT.com,Misc.,,
1950,US92,9,-- JOIN US FOR BOTTOMLESS BRUNCH ---,Misc.,,
1951,US92,10,------ EVERY SATURDAY & SUNDAY ----,Misc.,,
1952,US92,11,*****$15 BOTTOMLESS MIMOSAS *******,Misc.,,
1953,US92,12,ORDER: Table 17,Misc.,,
1954,US92,13,Dine-In,Misc.,,
1955,US92,14,Cashier: Mariah,Misc.,,
1956,US92,15,17-Feb-2018 9:41:47A,Date,Hour,
1957,US92,16,Guest 1,Misc.,,
1958,US92,17,American Coffee $1.75,Items,,
1959,US92,18,1 Nutella Coconut Pancakes $8.00,Items,,
1960,US92,19,Guest 2,Misc.,,
1961,US92,20,1 American Coffee $1.75,Items,,
1962,US92,21,Cheddar Grits $10.00,Items,,
1963,US92,22,Subtotal $21.50,Subtotal,,
1964,US92,23,Tax $1.37,Tax,,
1965,US92,24,Total $22.87,Total,,
1966,US93,1,Lan Sheng,Store Name,,
1967,US93,2,209 Paterson Ave.,Address,,
1968,US93,3,Wallington N. J. 07057,Address,,
1969,US93,4,Tel: 973.773.7100 Fax : 973.773.7101,Tel#,Misc.,
1970,US93,5,[ B2 ],Misc.,,
1971,US93,6,Dine In # 1011,Misc.,,
1972,US93,7,Server: Mary 06/13/17,Date,Date,
1973,US93,8,2 Person 08:38 PM - 09:17P,Date,Hour,
1974,US93,9,1 Spicy Chicken w. Spicy Garli $7.95,Items,,
1975,US93,10,c Soy V.,Items,,
1976,US93,11,1 Hf- Peking Duck $18.95,Items,,
1977,US93,12,1 Stir Beef Fillet w. Tofu $15.95,Items,,
1978,US93,13,1 Pork w. Spicy Capsicum $12.95,Items,,
1979,US93,14,1 White Rice (S) $1.50,Items,,
1980,US93,15,1 Pork w. Spicy Tofu & Cayen $12.95,Items,,
1981,US93,16,ne Chili,Items,,
1982,US93,17,SubTotal $70.25,Subtotal,,
1983,US93,18,Sales Tax $4.90,Tax,,
1984,US93,19,Total $75.15,Total,,
1985,US93,20,Thank You,Misc.,,
1986,US93,21,Have A Nice Day,Misc.,,
1987,US94,1,MIKUNI JAPANESE,Store Name,,
1988,US94,2,4323 Hazel Avenue,Address,,
1989,US94,3,"Fair Oaks, CA 95628",Address,,
1990,US94,4,(916) 961-2112,Tel#,,
1991,US94,5,1070 David 0,Misc.,,
1992,US94,6,Tbl 42/1 Chk 3905 Gst 2,Misc.,,
1993,US94,7,Jul16 '17 08:15PM,Date,Hour,
1994,US94,8,1 Mojito Pitcher Original w 18.00,Items,,
1995,US94,9,2 Glass,Misc.,,
1996,US94,10,1 Brussel Sprouts 6.50,Items,,
1997,US94,11,1 Pepperfin 14.50,Items,,
1998,US94,12,1 Spicy Drm 1 Red 14.50,Items,,
1999,US94,13,1 Aerojet 14.95,Items,,
2000,US94,14,1 Tommy 17.95,Items,,
2001,US94,15,2 Cnu Toro 19.00,Items,,
2002,US94,16,1 Daikon Hamachi 14.50,Items,,
2003,US94,17,1 Garlic Salmon 14.00,Items,,
2004,US94,18,Subtotal 133.90,Subtotal,,
2005,US94,19,Tax 10.38,Tax,,
2006,US94,20,Total Due 144.28,Total,,
2007,US95,1,Go Mongo BBQ,Store Name,,
2008,US95,2,6661 Stanford Ranch Rd.,Address,,
2009,US95,3,"Rocklin, CA 95677",Address,,
2010,US95,4,916-632-8828,Tel#,,
2011,US95,5,Receipt: mongo-042441,Misc.,,
2012,US95,6,"Date: Jan 28, 2018 5:48:07 PM",Date,Hour,
2013,US95,7,Served by: Manager,Misc.,,
2014,US95,8,Item Price Qty Value,Misc.,,
2015,US95,9,BBQ Dinner $10.99 x4 $471.15,Items,,
2016,US95,10,beverage $2.29 x2 $4.91,Items,,
2017,US95,11,Items count: 6,Misc.,,
2018,US95,12,Subtotal: $48.54,Subtotal,,
2019,US95,13,CA Tax 7.25%: $3.52,Tax,,
2020,US95,14,Total $52.06,Total,,
2021,US95,15,Cash,Misc.,,
2022,US95,16,Tendered: $52.06,Misc.,,
2023,US95,17,Change: $0.00,Misc.,,
2024,US97,1,Chelokababi,Store Name,,
2025,US97,2,"1236 S Wolfe Rd Aug 18, 2018",Address,Date,
2026,US97,3,"Sunnyvale, CA 94086 6:35 PM",Address,Hour,
2027,US97,4,(408) 737-1222 Server,Tel#,Misc.,
2028,US97,5,chelokababi.com,Misc.,,
2029,US97,6,Ticket: D2,Misc.,,
2030,US97,7,FOR HERE,Misc.,,
2031,US97,8,Koobideh x7 $115.50,Items,,
2032,US97,9,($16.50 each),Misc.,,
2033,US97,10,Well Done,Misc.,,
2034,US97,11,Very well done,Misc.,,
2035,US97,12,Nan-O-Sabzi $8.95,Items,,
2036,US97,13,18% Gratuity $22.40,Misc.,,
2037,US97,14,Subtotal $146.85,Subtotal,,
2038,US97,15,Sales Tax $13.22,Tax,,
2039,US97,16,Total $160.07,Total,,
2040,US97,17,Merci!,Misc.,,
2041,US97,18,Thank you very much!,Misc.,,
2042,US98,1,COMMANDER' S PALACE,Store Name,,
2043,US98,2,"1427 WASHINGTON AVE., NEW ORLEANS, LA",Address,,
2044,US98,3,O009 Table 522 #Party 2,Misc.,,
2045,US98,4,LAURA D SvrCk: 1 11:23a  03/12/19,Date,Hour,Date
2046,US98,5,"1 25/ CP, up 0.25",Items,,
2047,US98,6,"1 25/COSMO, UP 0.25",Items,,
2048,US98,7,1 SOUP DJ 0.00,Items,,
2049,US98,8,1 TURTLE 0.00,Items,,
2050,US98,9,1 CATFISH 22.00,Items,,
2051,US98,10,1 TOSTADA 18.00,Items,,
2052,US98,11,"1 25/GIN, up 0.25",Items,,
2053,US98,12,"1 25/ RAY, up 0.25",Items,,
2054,US98,13,1 SOUFFLE/ALA 9.50,Items,,
2055,US98,14,Sub Total: 50.50,Subtotal,,
2056,US98,15,Tax: 5.45,Tax,,
2057,US98,16,03/12 12:31p TOTAL: 55.95,Date,Hour,Total
2058,US98,17,Thank You,Misc.,,
2059,US98,18,Now streaming on NETFLIX!,Misc.,,
2060,US98,19,Ella Brennan: Commanding the Table,Misc.,,
2061,US98,20,Ask your server for details.,Misc.,,
2062,US99,1,COLUMBUS RESTAURANT,Store Name,,
2063,US99,2,736 OCEAN DRIVE,Address,,
2064,US99,3,"MIAMI BEACH, FL 33139",Address,,
2065,US99,4,TEL: 786-275-6944,Tel#,,
2066,US99,5,TABLE 91,Misc.,,
2067,US99,6,5 GUESTS Gustavo,Misc.,,
2068,US99,7,2 FBD BLUE MARGARI 55.00 110.00 1,Items,,
2069,US99,8,1 CHEESE BURGER 14.50 1,Items,,
2070,US99,9,1 CHICKEN MARSALA 18.50 1,Items,,
2071,US99,10,TAX and SERVICE Detail,Misc.,,
2072,US99,11,TF ARTICLES Tax Total,Misc.,,
2073,US99,12,SALES TAX 7% 143.00 10.01 153.01,Tax,,
2074,US99,13,RESORT TAX 2% 2.86,Tax,,
2075,US99,14,SERVICE 20% 28.60,Misc.,,
2076,US99,15,TOTAL 184.47,Total,,
2077,US99,16,2018-01-27 15:59:00,Date,Hour,
2078,US99,17,Key 12-Waitr: 12-POS 1-BILL 0100291,Misc.,,
2079,US99,18,PLEASE RATE US SO WE CAN BETTER SERVE YOU,Misc.,,
2080,US99,19,FOOD:  1 2 3 4 5 6 7 8 9 10,Misc.,,
2081,US99,20,SERVICE: 1 2 3 4 5 6 7 8 9 10,Misc.,,
2082,US99,21,AMBIANCE: 1 2 3 4 5 6 7 8 9 10,Misc.,,
2083,US99,22,NAME:,Misc.,,
2084,US100,1,Golden Panda Buffet,Store Name,,
2085,US100,2,14428 Ramona Bld. #70,Address,,
2086,US100,3,"Baldwin Park, CA 91706",Address,,
2087,US100,4,Tel: 626-337-5666,Tel#,,
2088,US100,5,Station: 1 6/02/2018 04:18:31 PM,Date,Date,Hour
2089,US100,6,Cashier: 010,Misc.,,
2090,US100,7,Invoice #68554 T# hot food,Misc.,,
2091,US100,8,Adult Dinner 2 23.98,Items,,
2092,US100,9,Soda 2 3.38,Items,,
2093,US100,10,Subtotal 27.36,Subtotal,,
2094,US100,11,Tax 2.60,Tax,,
2095,US100,12,Grand Total 29.96,Total,,
2096,US100,13,Amount Tendered 29.96,Misc.,,
2097,US100,14,Debit Card sale 29.96,Misc.,,
2098,US100,15,Thank you very much.,Misc.,,
2099,US100,16,Order # 152,Misc.,,
2100,US101,1,Ia Source,Store Name,,
2101,US101,2,"39, Rue Alain Chartier",Address,,
2102,US101,3,75015 Paris,Address,,
2103,US101,4,#0002 Caisse 2 02-08-2015,Date,Date,
2104,US101,5,NOTE,Misc.,,
2105,US101,6,1 PERRIER 5.80  *5.80,Items,,
2106,US101,7,1 COCA-COLA 5.80 *5.80,Items,,
2107,US101,8,1 OUS ORANGE 5.40 *5.40,Items,,
2108,US101,9,TOTAL EURO *17.00,Total,,
2109,US101,10,H.T TVA 10% *15.45,Tax,,
2110,US101,11,DONT TVA 10% *1.55,Tax,,
2111,US101,12,TOTAL TTC 10% *17.00,Total,,
2112,US101,13,Tel: 01.48.26.44.81,Tel#,,
2113,US101,14,PRIX NET,Misc.,,
2114,US101,15,MERCI DE VOTRE VISITE,Misc.,,
2115,US102,1,Rosebud on Rush,Store Name,,
2116,US102,2,20 North Rush Street,Address,,
2117,US102,3,"Chicago, TL",Address,,
2118,US102,4,312-266-6444,Tel#,,
2119,US102,5,Date: Jul15'17 04:07PM,Date,Hour,
2120,US102,6,Card Type: Visa,Misc.,,
2121,US102,7,Acct #: XXXXXXXXXXXX3426,Misc.,,
2122,US102,8,Card Entry: SWIPED,Misc.,,
2123,US102,9,Irans Type: PURCHASE,Misc.,,
2124,US102,10,Trans Key: GIG005625257729,Misc.,,
2125,US102,11,Auth Code: 1902/5,Misc.,,
2126,US102,12,Check: 1738,Misc.,,
2127,US102,13,Table: 81/1,Misc.,,
2128,US102,14,Server: 226 Chelsea,Misc.,,
2129,US102,15,Subtotal: 79. 17,Subtotal,,
2130,US102,16,TIP,Misc.,,
2131,US102,17,TOTAL,Total,,
2132,US102,18,SIGNATURE,Misc.,,
2133,US102,19,THIS IS ROSEBUD'S COPY,Misc.,,
2134,US102,20,Thank You!,Misc.,,
2135,US103,1,Villaggio,Store Name,,
2136,US103,2,GRILLE,Store Name,,
2137,US103,3,Villaggio Grille,Store Name,,
2138,US103,4,4780 Wharf Parkway,Address,,
2139,US103,5,"Orange Beach, AL 36561",Address,,
2140,US103,6,PHONE: 251-224-65 10,Tel#,,
2141,US103,7,Order 9862 06/08/19 11:45 AM,Date,Date,Hour
2142,US103,8,Table 14 Cust 3 Server 156 JAMIE,Misc.,,
2143,US103,9,1 P-VILLAGIO BREEZE 0.01,Items,,
2144,US103,10,1 ADD SALAD 3.00,Items,,
2145,US103,11,1 LUNCH SEAFOOD PASTA 14.00,Items,,
2146,US103,12,1 KID PEPERONI PIZZA 7.00,Items,,
2147,US103,13,1 KID ALFREDO 7.00,Items,,
2148,US103,14,Sub-total: 31.01,Subtotal,,
2149,US103,15,Tax: 3.11,Tax,,
2150,US103,16,Total Due: 34.12,Total,,
2151,US104,1,KOBE JAPANESE STEAK,Store Name,,
2152,US104,2,69838 HIGHWAY 111,Address,,
2153,US104,3,RANCHO MIRAGE CA. 92270-2837,Store Name,,
2154,US104,4,760-324-1717,Tel#,,
2155,US104,5,Server ID: 1,Misc.,,
2156,US104,6,Sale,Misc.,,
2157,US104,7,xxxxxxxxxxxxxx4757,Misc.,,
2158,US104,8,VISA Entry Method: Chip,Misc.,,
2159,US104,9,Amount: $158.07,Subtotal,,
2160,US104,10,Tip: 15.00,Misc.,,
2161,US104,11,Total: 173.07,Total,,
2162,US104,12,2019-02-20 20:31:12,Date,Hour,
2163,US104,13,Inv :00000006161 Appr Code: B39001,Misc.,,
2164,US104,14,Apprvd: Online,Misc.,,
2165,US104,15,VISA DEBIT,Misc.,,
2166,US104,16,AID: A0000000031010,Misc.,,
2167,US104,17,TVR: 80 80 00 80 00,Misc.,,
2168,US104,18,TSI: 68 00,Misc.,,
2169,US104,19,Customer Copy,Misc.,,
2170,US105,1,Wendy's Restaurant #00003675,Store Name,,
2171,US105,2,401 Bergan St,Address,,
2172,US105,3,"Harrison, NJ 07029",Address,,
2173,US105,4,(973) 483-8704,Tel#,,
2174,US105,5,#3264,Date,Date,
2175,US105,6,Host: JULIANA 03/18/2917,Date,Hour,
2176,US105,7,#3264 8:48PM,Misc.,,
2177,US105,8,40103,Misc.,,
2178,US105,9,Order Type: PUW,Items,,
2179,US105,10,Veggie Sandwich 0.99,Items,,
2180,US105,11,NO American Cheese,Items,,
2181,US105,12,NO Mayo,Items,,
2182,US105,13,Small Fries 1.89,Items,,
2183,US105,14,Plain Patato 1:79,Items,,
2184,US105,15,ADD Chives,Items,,
2185,US105,16,Total Items 3 4.67,Subtotal,,
2186,US105,17,Tax 0.32,Tax,,
2187,US105,18,PUW Total 4.99,Total,,
2188,US105,19,Balance Due 4.99,Misc.,,
2189,US105,20,How was your visit?,Misc.,,
2190,US105,21,Call us at 888-624-8140,Misc.,,
2191,US106,1,** PURCHASE **,Misc.,,
2192,US106,2,Panda Express #2614,Store Name,,
2193,US106,3,"Brooklyn, NY",Address,,
2194,US106,4,(718)246-3898,Tel#,,
2195,US106,5,12/22/2017 4:58:01 PM -TO GO-,Date,Hour,Misc.
2196,US106,6,Order: 196812 Server: Cheryfia M,Misc.,,
2197,US106,7,1 Plate 9.10,Items,,
2198,US106,8,CHOW MEIN-1/2,Items,,
2199,US106,9,CHOW MEIN-1/2,Items,,
2200,US106,10,BROCCOLI BEEF,Items,,
2201,US106,11,BEIJING BEEF,Items,,
2202,US106,12,1 Plate 9.10,Items,,
2203,US106,13,CHOW MEIN-1/2,Items,,
2204,US106,14,CHOW MEIN-1/2,Items,,
2205,US106,15,CKN EGG ROLL,Items,,
2206,US106,16,KUNG PAO CKN,Items,,
2207,US106,17,1 XTRA ENTREE 1.50,Items,,
2208,US106,18,GRILL TERIYAKI CKN,Items,,
2209,US106,19,1 XTRA ENTREE 1.50,Items,,
2210,US106,20,GRILL TERIYAKI CKN 1.50,Items,,
2211,US106,21,1 PEPSI 20 oz 2.00,Items,,
2212,US106,22,1 PEPSI 20 oz 2.00,Items,,
2213,US106,23,SubTotal 25.20,Subtotal,,
2214,US106,24,TAX 2.24,Tax,,
2215,US106,25,Total 27.44,Total,,
2216,US106,26,Visa 27. 44,Misc.,,
2217,US106,27,Acct: XXXXXXXX0103,Misc.,,
2218,US106,28,AuthCode: 02776A,Misc.,,
2219,US106,29,* FREE ENTREE ITEM! *,Misc.,,
2220,US107,1,RED & HOT III,Store Name,,
2221,US107,2,3497 AVE. (CORNER OF 10ST),Address,,
2222,US107,3,"BROOKLYN, NY 11215",Address,,
2223,US107,4,TEL: (718)309-2577,Tel#,,
2224,US107,5,TEL: (718)309-8897,Tel#,,
2225,US107,6,Dine In,Misc.,,
2226,US107,7,Date: 10-20-2018 Time 12:37PM # 18,Date,Hour,Misc.
2227,US107,8,Server: WAITER1,Misc.,,
2228,US107,9,TAB#: C2,Misc.,,
2229,US107,10,No. of Guest: I,Misc.,,
2230,US107,11,1 Vegetable Roll 0.00,Items,,
2231,US107,12,Egg Roll,Items,,
2232,US107,13,2 L35 Sesame chicken 13.90,Items,,
2233,US107,14,1 W/R,Items,,
2234,US107,15,1 F/R,Items,,
2235,US107,16,1 (L)Veg Spare Ribs .BBS 7.65,Items,,
2236,US107,17,W/R,Items,,
2237,US107,18,Amount: 21.55,Subtotal,,
2238,US107,19,TAX(8.875 %): 1.91,Tax,,
2239,US107,20,TOTAL: 23.46,Total,,
2240,US107,21,Thank you very much.,Misc.,,
2241,US108,1,HEART of PORTUGAL,Store Name,,
2242,US108,2,Heart of Portugal Restaurant,Store Name,,
2243,US108,3,241 Mineola Blvd,Address,,
2244,US108,4,"Mineola, NY 11501",Address,,
2245,US108,5,516-742-9797,Tel#,,
2246,US108,6,Server: oscar d  09/10/17 3:28 PM,Date,Date,Hour
2247,US108,7,Check #11 Table D2,Misc.,,
2248,US108,8,Traditional Pork & Clams $20.95,Items,,
2249,US108,9,1 0sso Buco Sp $28.95,Items,,
2250,US108,10,House Wines Half Pitcher $16.00,Items,,
2251,US108,11,Subtotal $65.90,Subtotal,,
2252,US108,12,Tax $5.68,Tax,,
2253,US108,13,Total $71.58,Total,,
2254,US108,14,Thanks for Dining with Us!,Misc.,,
2255,US108,15,See you soon!!!,Misc.,,
2256,US109,1,El Meson Mexican Restaurant,Store Name,,
2257,US109,2,794 South Perry St Unit EF,Address,,
2258,US109,3,"CASTLE ROCK, CO 80104",Address,,
2259,US109,4,(720) 733-9705,Tel#,,
2260,US109,5,Server: IGOR Station: 33,Misc.,,
2261,US109,6,Order #: 18533 Dine In,Misc.,,
2262,US109,7,Table: A1 Guests: 2,Misc.,,
2263,US109,8,1 SOPA DE TORTILA BOWL 5.50,Items,,
2264,US109,9,1 TACO SALAD 9.50,Items,,
2265,US109,10,CHKN,Items,,
2266,US109,11,1 HOUSE MARGARITA JUMBO 12.50,Items,,
2267,US109,12,1 Dr Pepper 2.65,Items,,
2268,US109,13,1 SIDE CHEESE 1. 55,Items,,
2269,US109,14,1 HOUSE MARGARITA JUMBO 12.50,Items,,
2270,US109,15,SUB TOTAL: 44.20,Subtotal,,
2271,US109,16,Tax 1: 3.50,Tax,,
2272,US109,17,TOTAL: $47.10,Total,,
2273,US110,1,El Gato Negro,Store Name,,
2274,US110,2,300 Harrison Ave,Address,,
2275,US110,3,"New Orleans, LA 70124",Address,,
2276,US110,4,Phone: (504) 488-0107,Tel#,,
2277,US110,5,1128 Daniel P,Misc.,,
2278,US110,6,Tbl 90/1 Chk 4650 Gst 1,Misc.,,
2279,US110,7,Aug23' 19 12:07PM,Date,Hour,
2280,US110,8,*** Memo Check ***,Misc.,,
2281,US110,9,Dine In,Misc.,,
2282,US110,10,Seat:1,Misc.,,
2283,US110,11,1 Fajita Vegetable 7.75,Items,,
2284,US110,12,1 Taco Shrimp Fresh Catch 3 12.00,Items,,
2285,US110,13,*DON'T MAKE*,Misc.,,
2286,US110,14,1 Water 0.00,Items,,
2287,US110,15,Food 19.75,Subtotal,,
2288,US110,16,Tax 2.01,Tax,,
2289,US110,17,Total 21.765,Total,,
2290,US111,1,FIREFLY AMERICAN BISTRO,Store Name,,
2291,US111,2,Firefly American Bistro,Store Name,,
2292,US111,3,5525 New Albany Road West,Address,,
2293,US111,4,"New Albany, OH 43054",Address,,
2294,US111,5,Server: Harry M 12/28/18 7:54 PM,Date,Date,Hour
2295,US111,6,Check # 140 Table 24,Misc.,,
2296,US111,7,Malbec Trivento $8.00,Items,,
2297,US111,8,Blood Orange Marg $9.00,Items,,
2298,US111,9,Cup Itaian Wedding Soup $2.95,Items,,
2299,US111,10,Spaghetti Marinara $17.95,Items,,
2300,US111,11,Add One Meatball,Items,,
2301,US111,12,Add Two Meatball,Items,,
2302,US111,13,Fettuccine Alfredo $23.95,Items,,
2303,US111,14,Add Steak,Items,,
2304,US111,15,Small Wedge Salad (Dinner) $4.95,Items,,
2305,US111,16,Creme Brulee $4.00,Items,,
2306,US111,17,Baileys $7.00,Items,,
2307,US111,18,Subtotal $77.80,Subtotal,,
2308,US111,19,Tax $5.84,Tax,,
2309,US111,20,Total $83.64,Total,,
2310,US111,21,Come See Us Again!,Misc.,,
2311,US112,1,CHATPATA RESTAURANT INC,Store Name,,
2312,US112,2,1683 ROUTE 9,Address,,
2313,US112,3,"CLIFTON PARK, NY 12065",Address,,
2314,US112,4,5182801190,Tel#,,
2315,US112,5,Cashier: Kamal,Misc.,,
2316,US112,6,19-Mar 2019 5:28:12P,Date,Hour,
2317,US112,7,1 6.5 Chicken Korma $11.95,Items,,
2318,US112,8,1 10.1 Naan (Plain Naan $1.95,Items,,
2319,US112,9,1 13.1 Kheer $3.95,Items,,
2320,US112,10,Subtotal $17.85,Subtotal,,
2321,US112,11,Tax $1.25,Tax,,
2322,US112,12,Total $19.10,Total,,
2323,US112,13,Online: https://clover.com/r/KQ23F4T9N8T6T,Misc.,,
2324,US112,14,Order KQ23F4T9N8T6T,Misc.,,
2325,US113,1,SAGE,Store Name,,
2326,US113,2,FRENCH CAFE & WINE BAR,Store Name,,
2327,US113,3,0121a  Table 3 #Party 2,Misc.,,
2328,US113,4,CHANDA R SvrCk: 8 1:56p 06/02/15,Date,Date,Hour
2329,US113,5,2 SAUV BLANC JB 18.00,Items,,
2330,US113,6,1 VEGGIE SANDWICH 11.00,Items,,
2331,US113,7,1 QUICHE LORAINE 12.00,Items,,
2332,US113,8,Sub Total: 41.00,Subtotal,,
2333,US113,9,OPEN $DISCOUNT *Discount*: 11.00,Misc.,,
2334,US113,10,Tax: 1.80,Tax,,
2335,US113,11,Sub Total: 31.80,Subtotal,,
2336,US113,12,GRATUITY 18 7.38,Misc.,,
2337,US113,13,06/02 2:44p TOTAL: 39.18,Date,Hour,Total
2338,US113,14,THANK YOU!,Misc.,,
2339,US113,15,PLEASE COME AGAIN!,Misc.,,
2340,US113,16,WINE TASTING 1ST TUESDAY,Misc.,,
2341,US113,17,WE TAKE RESERVATIONS,Misc.,,
2342,US113,18,CALL US AT 954-565-2299,Tel#,,
2343,US113,19,WWW.SAGECAFE.NET,Misc.,,
2344,US114,1,PIZZA HUT,Store Name,,
2345,US114,2,DINE_IN,Misc.,,
2346,US114,3,Ticket #00100,Misc.,,
2347,US114,4,Item Count: 3,Misc.,,
2348,US114,5,ENTERED BY TABLE #GUEST,Misc.,,
2349,US114,6,MAURICE 56 2,Misc.,,
2350,US114,7,030835 10/25/2018 8:30 PM,Date,Date,Hour
2351,US114,8,01 1 $FiveLU 12.49,Items,,
2352,US114,9,Hand toss,Items,,
2353,US114,10,Cheese,Items,,
2354,US114,11,Pepperoni,Items,,
2355,US114,12,02 1 $FiveLU 7.69,Items,,
2356,US114,13,Bone OUT,Items,,
2357,US114,14,GarlcParm,Items,,
2358,US114,15,03 1 PiTcher 13.50,Items,,
2359,US114,16,DosEquis,Items,,
2360,US114,17,COUPON (F6) 10.18,Misc.,,
2361,US114,18,Subtotal 23.50,Subtotal,,
2362,US114,19,Service Fee 0.94,Misc.,,
2363,US114,20,SALES TAX 2.32,Tax,,
2364,US114,21,Balance Due 26.76,Total,,
2365,US115,1,KALAVERAS,Store Name,,
2366,US115,2,MEXICAN CUISINE & BAR,Store Name,,
2367,US115,3,KALAVERAS - BELLFLOWER,Store Name,,
2368,US115,4,16530 BELLFLOWER BLVD,Address,,
2369,US115,5,"BELLFLOWER, CA 90706",Address,,
2370,US115,6,5624610599,Tel#,,
2371,US115,7,http://www.kalaveras.com/,Misc.,,
2372,US115,8,ORDER: Bar B11,Misc.,,
2373,US115,9,Cashier: BAR PM,Misc.,,
2374,US115,10,30-Aug-2019 3:24:10P,Date,Hour,
2375,US115,11,1 Classic Michelada $12.00,Items,,
2376,US115,12,1 Classic Michelada $12.00,Items,,
2377,US115,13,1 Don Julio Anejo $15.00,Items,,
2378,US115,14,1 Classic Michelada $12.00,Items,,
2379,US115,15,1 Balam Madurado $12.00,Items,,
2380,US115,16,Subtotal $63.00,Subtotal,,
2381,US115,17,Tax $5.99,Tax,,
2382,US115,18,Total $68.99,Total,,
2383,US115,19,Thank you for your visit!,Misc.,,
2384,US115,20,83V4QQC31PPMT,Misc.,,
2385,US115,21,Order 83V4QQC31PPMT,Misc.,,
2386,US116,1,HIRO JAPANESE RESTAURANT,Store Name,,
2387,US116,2,3007 NE 163RD STREET,Address,,
2388,US116,3,"North Miami Beach, FL 33160",Address,,
2389,US116,4,(305) 948-3687,Tel#,,
2390,US116,5,Server: HUGO Station: 2,Misc.,,
2391,US116,6,Order #: 209744 Dine In,Misc.,,
2392,US116,7,Table: 12 Guests: 2,Misc.,,
2393,US116,8,1 (L)Ton Katsu  8.95,Items,,
2394,US116,9,1 (L) Makimono 6.95,Items,,
2395,US116,10,SUB TOTAL: 15.90,Subtotal,,
2396,US116,11,Tax 1: 1.28,Tax,,
2397,US116,12,TOTAL: $17.18,Total,,
2398,US116,13,>> Ticket #: 20 <<,Misc.,,
2399,US116,14,2018-02-13 13:09:45,Date,Hour,
2400,US116,15,THANK YOU!,Misc.,,
2401,US117,1,BOA,Store Name,,
2402,US117,2,(310) 278-2050,Tel#,,
2403,US117,3,O051a TABLE 308 #Party 1,Misc.,,
2404,US117,4,BAR L SvrCk: 13 13:22 12/20/17,Date,Date,Hour
2405,US117,5,Separate checks: 1-of-3,Misc.,,
2406,US117,6,1 CRAB CAKE 15.00,Items,,
2407,US117,7,1 SKIRT STK LUNCH 28.00,Items,,
2408,US117,8,Sub Total: 43.00,Subtotal,,
2409,US117,9,Tax: 4.09,Tax,,
2410,US117,10,Sub Total: 47.09,Subtotal,,
2411,US117,11,12/20 14:29 TOTAL: 47.09,Date,Hour,Total
2412,US117,12,SUGGESTED GRATUITY,Misc.,,
2413,US117,13,18% 8.48,Misc.,,
2414,US117,14,20% 9.42,Misc.,,
2415,US118,1,CHRIS'S,Store Name,,
2416,US118,2,HAMBURGERS,Store Name,,
2417,US118,3,"3950 E SLAUSON MAYWOOD, CA 90270",Address,,
2418,US118,4,PHONE 323-588-1607,Tel#,,
2419,US118,5,MC #01,Misc.,,
2420,US118,6,REG CASHIER 11-24-2017 12:13 PM 000072,Date,Date,Hour
2421,US118,7,MISC,Items,,
2422,US118,8,B CHZ B SPC $8.80,Items,,
2423,US118,9,no pickles,Items,,
2424,US118,10,F FRIES- LRG $3.66,Items,,
2425,US118,11,CRISPY,Items,,
2426,US118,12,CRISPY,Items,,
2427,US118,13,F FRIES - LRG $3.66,Items,,
2428,US118,14,CRISPY,Items,,
2429,US118,15,PREM MED DRINK $2.15,Items,,
2430,US118,16,horchata,Items,,
2431,US118,17,CH BURGER SPEC $7.57,Items,,
2432,US118,18,no onions,Items,,
2433,US118,19,EAT-IN,Misc.,,
2434,US118,20,TAXABLE SALES $25.85,Subtotal,,
2435,US118,21,TAX $2.46,Tax,,
2436,US118,22,TL $28.31,Total,,
2437,US118,23,CASH $40.00,Misc.,,
2438,US118,24,CG $11.69,Misc.,,
2439,US118,25,ORDER # 0000000052,Misc.,,
