,geo1,geo2,geo3,geo4,geo5,geo6,geo7,geo8,sentences,labels
7089,466,1678,624,1678,624,1726,466,1726,AMT(RM),0
7090,672,1678,833,1678,833,1726,672,1726,TAX (RM),0
7091,120,1727,188,1727,188,1761,120,1761,SR,0
7092,358,1727,392,1727,392,1761,358,1761,6,0
7093,521,1730,618,1730,618,1766,521,1766,70.00,0
7094,747,1725,829,1725,829,1773,747,1773,4.20,0
7095,299,1786,426,1786,426,1829,299,1829,TOTAL :,0
7096,518,1789,627,1789,627,1830,518,1830,70.00,0
7097,740,1791,828,1791,828,1825,740,1825,4.20,0
7098,97,1881,840,1881,840,1924,97,1924,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU.",0
7099,82,219,845,219,845,268,82,268,BEYOND BROTHERS HARDWARE,3
7100,365,259,557,259,557,310,365,310,(872981-V),0
7101,288,319,631,319,631,363,288,363,"LOT 1-0-2, JLN 1/50.",2
7102,288,367,629,367,629,407,288,407,DIAMOND SQUARE.,0
7103,303,414,622,414,622,452,303,452,OFF JLN GOMBAK,2
7104,268,458,657,458,657,504,268,504,53000 KUALA LUMPUR,2
7105,133,504,443,504,443,544,133,544,TEL: 03-40211233,0
7106,471,509,785,509,785,549,471,549,FAX: 03-40223233,0
7107,195,546,724,546,724,601,195,601,IVAN_KONG12@HOTMAIL.COM,0
7108,272,602,679,602,679,646,272,646,GST ID: 001921974,0
7109,321,659,586,659,586,705,321,705,TAX INVOICE,0
7110,33,723,181,723,181,761,33,761,DOC NO:,0
7111,250,717,491,717,491,763,250,763,: CS00065374,0
7112,593,719,889,719,889,768,593,768,DATE: 05/02/2018,4
7113,33,765,170,765,170,816,33,816,CASHIER,0
7114,241,777,391,777,391,815,241,815,: USER,0
7115,593,774,852,774,852,816,593,816,TIME: 11:14:00,0
7116,33,827,283,827,283,871,33,871,SALESPERSON :,0
7117,600,823,702,823,702,876,600,876,REF.:,0
7118,522,903,615,903,615,934,522,934,(GST),0
7119,699,900,783,900,783,938,699,938,(GST),0
7120,31,927,106,927,106,969,31,969,ITEM,0
7121,272,931,345,931,345,973,272,973,QTY,0
7122,378,925,486,925,486,974,378,974,S/PRICE,0
7123,515,929,621,929,621,969,515,969,S/PRICE,0
7124,668,927,787,927,787,971,668,971,AMOUNT,0
7125,812,931,876,931,876,966,812,966,TAX,0
7126,27,973,120,973,120,1017,27,1017,4432,0
7127,296,980,325,980,325,1015,296,1015,2,0
7128,396,976,469,976,469,1020,396,1020,30.00,0
7129,529,978,615,978,615,1013,529,1013,31.60,0
7130,699,971,787,971,787,1013,699,1013,63.50,0
7131,823,976,883,976,883,1022,823,1022,SR,0
7132,31,1020,454,1020,454,1071,31,1071,6 GAL WHITE CONTAINER,0
7133,71,1071,237,1071,237,1120,71,1120,TOTAL QTY:,0
7134,294,1073,332,1073,332,1117,294,1117,2,0
7135,699,1073,799,1073,799,1117,699,1117,63.60,1
7136,159,1148,619,1148,619,1199,159,1199,TOTAL SALES (EXC G GST) :,0
7137,695,1159,792,1159,792,1201,695,1201,60.00,0
7138,438,1212,619,1212,619,1258,438,1258,DISCOUNT :,0
7139,715,1215,792,1215,792,1253,715,1253,0.00,0
7140,420,1270,632,1270,632,1319,420,1319,TOTAL GST :,0
7141,721,1272,798,1272,798,1316,721,1316,3.60,0
7142,438,1329,624,1329,624,1380,438,1380,ROUNDING :,0
7143,712,1325,798,1325,798,1374,712,1374,0.00,0
7144,95,1392,624,1392,624,1441,95,1441,TOTAL SALES (INCLUSIVE OF GST) :,0
7145,695,1387,799,1387,799,1438,695,1438,63.60,1
7146,471,1449,619,1449,619,1493,471,1493,CASH :,0
7147,699,1451,790,1451,790,1493,699,1493,63.60,1
7148,447,1498,628,1498,628,1542,447,1542,CHANGE :,0
7149,717,1502,812,1502,812,1540,717,1540,0.00,0
7150,97,1611,369,1611,369,1653,97,1653,GST SUMMARY,0
7151,97,1659,270,1659,270,1703,97,1703,TAX CODE,0
7152,350,1662,394,1662,394,1702,350,1702,%,0
7153,471,1655,628,1655,628,1704,471,1704,AMT (RM),0
7154,695,1659,850,1659,850,1701,695,1701,TAX (RM),0
7155,106,1706,166,1706,166,1746,106,1746,SR,0
7156,350,1706,390,1706,390,1748,350,1748,6,0
7157,538,1704,633,1704,633,1748,538,1748,60.00,0
7158,770,1706,852,1706,852,1748,770,1748,3.60,0
7159,292,1754,420,1754,420,1800,292,1800,TOTAL :,0
7160,531,1759,642,1759,642,1799,531,1799,60.00,0
7161,770,1759,843,1759,843,1797,770,1797,3.60,0
7162,88,1839,842,1839,842,1894,88,1894,GOODS SOLD ARE NOT RETRNABLE TH,0
7163,153,205,438,205,438,228,153,228,RESTORAN IBRAHIM MAJU SB,3
7164,61,233,533,233,533,256,61,256,"NO.2, GROUND FLOOR, JALAN REKO SENTRAL 8",2
7165,105,256,492,256,492,287,105,287,"TAMAN REKO SENTRAL, 43000 KAJANG",2
7166,232,290,365,290,365,313,232,313,SELANGOR DE,2
7167,196,320,396,320,396,344,196,344,TEL : 03-87342689,0
7168,154,344,440,344,440,375,154,375,GST ID NO : 000696532992,0
7169,235,407,364,407,364,432,235,432,TAX INVOICE,0
7170,16,465,124,465,124,493,16,493,INVOICE #,0
7171,13,492,70,492,70,520,13,520,TIME,0
7172,142,493,442,493,442,521,142,521,:19/03/2018 03:43:44 PM,0
7173,16,525,99,525,99,550,16,550,CASHIER,0
7174,149,525,311,525,311,550,149,550,: JAHABA R ALI,0
7175,16,555,231,555,231,577,16,577,SELF SERVICE: 1000,0
7176,15,608,195,608,195,633,15,633,QTY DESCRIPTION,0
7177,347,609,406,609,406,634,347,634,PRICE,0
7178,440,608,511,608,511,631,440,631,AMOUNT,0
7179,18,671,33,671,33,692,18,692,1,0
7180,21,699,31,699,31,726,21,726,1,0
7181,20,726,30,726,30,752,20,752,1,0
7182,62,668,149,668,149,692,62,692,MAKANAN,0
7183,65,697,150,697,150,722,65,722,MAKANAN,0
7184,65,727,153,727,153,751,65,751,MAKANAN,0
7185,347,670,397,670,397,692,347,692,2.30,0
7186,350,699,394,699,394,720,350,720,1.40,0
7187,350,728,397,728,397,750,350,750,1.60,0
7188,441,668,515,668,515,691,441,691,2.30 S,0
7189,443,698,513,698,513,722,443,722,1.40 S,0
7190,443,727,514,727,514,748,443,748,1.60 S,0
7191,20,785,244,785,244,812,20,812,SUB TOTAL INCL. GST,0
7192,359,785,384,785,384,809,359,809,RM,0
7193,440,783,489,783,489,811,440,811,5.30,1
7194,16,813,190,813,190,842,16,842,ROUND ADJUSTMT,0
7195,354,813,389,813,389,838,354,838,RM,0
7196,439,811,498,811,498,840,439,840,0.00,0
7197,10,867,85,867,85,898,10,898,TOTAL,0
7198,354,868,392,868,392,900,354,900,RM,0
7199,433,871,495,871,495,899,433,899,5.30,1
7200,15,928,183,928,183,957,15,957,PAYMENT CASH,0
7201,359,925,390,925,390,954,359,954,RM,0
7202,428,928,495,928,495,954,428,954,10.00,0
7203,15,955,94,955,94,983,15,983,CHANGE,0
7204,359,956,393,956,393,984,359,984,RM,0
7205,439,958,493,958,493,984,439,984,4.70,0
7206,12,1013,183,1013,183,1047,12,1047,GST 6% PAID,0
7207,290,1010,321,1010,321,1039,290,1039,RM,0
7208,369,1010,426,1010,426,1041,369,1041,0.30,0
7209,15,1068,170,1068,170,1102,15,1102,GST ANALYSIS,0
7210,259,1068,370,1068,370,1103,259,1103,AMT (RM),0
7211,416,1066,517,1066,517,1100,416,1100,TAX (RM),0
7212,18,1128,103,1128,103,1156,18,1156,S = 6%,0
7213,18,1161,93,1161,93,1183,18,1183,Z=0%,0
7214,302,1132,353,1132,353,1157,302,1157,5.00,0
7215,305,1161,350,1161,350,1182,305,1182,0.00,0
7216,455,1130,508,1130,508,1155,455,1155,0.30,0
7217,455,1159,503,1159,503,1183,455,1183,0.00,0
7218,178,1215,433,1215,433,1240,178,1240,19/03/2018 03:44:03 PM,4
7219,231,1243,377,1243,377,1269,231,1269,<THANK YOU>,0
7220,186,1270,417,1270,417,1302,186,1302,<PLEASE COME AGAIN>,0
7221,147,468,266,468,266,488,147,488,: 1-161696,0
7222,27,23,142,23,142,50,27,50,3180301,0
7223,115,316,483,316,483,347,115,347,FARMASI MALURI S/B (587969-U),3
7224,100,352,493,352,493,377,100,377,GST NO: 000342237184 (ID:5033),0
7225,86,385,527,385,527,413,86,413,"23, JIN BURUNG JENTAYU, TMN BUKIT",2
7226,137,412,481,412,481,442,137,442,"MALURI, KEPONG, 52100 KL.",2
7227,213,442,373,442,373,479,213,479,TAX INVOICE,0
7228,26,509,246,509,246,539,26,539,CASHIER : POS1N,0
7229,333,508,518,508,518,541,333,541,M/C. ID :POS7,0
7230,28,546,280,546,280,574,28,574,RECEIPT : 71857936,0
7231,331,545,574,545,574,577,331,577,02/03/18 05:16 PM,4
7232,79,610,232,610,232,642,79,642,DESCRIPTION,0
7233,335,608,413,608,413,641,335,641,DISC.,0
7234,437,606,557,606,557,645,437,645,SUBTOTAL,0
7235,28,673,407,673,407,705,28,705,061558 - **BMS MILK THISTLE,0
7236,26,708,176,708,176,741,26,741,1 X 111.30,0
7237,296,707,374,707,374,739,296,739,36.75,0
7238,455,707,564,707,564,742,455,742,72.35 S,0
7239,26,740,322,740,322,773,26,773,910845 - TRILON-E CRM,0
7240,32,770,148,770,148,807,32,807,1 X 7.00,0
7241,467,768,559,768,559,805,467,805,7.00 Z,0
7242,28,835,313,835,313,868,28,868,TOTAL (INCLUDING GST),0
7243,455,832,525,832,525,871,455,871,79.35,1
7244,30,902,143,902,143,939,30,939,ROUNDING,0
7245,23,931,81,931,81,966,23,966,NET,0
7246,28,968,120,968,120,996,28,996,TENOER,0
7247,33,997,223,997,223,1036,33,1036,CHANGE/BALANCE,0
7248,463,904,530,904,530,936,463,936,0.00,0
7249,458,934,530,934,530,967,458,967,79.35,1
7250,448,969,531,969,531,997,448,997,100.00,0
7251,456,1003,532,1003,532,1035,456,1035,20.65,0
7252,39,1065,192,1065,192,1100,39,1100,GST SUMMARY,0
7253,26,1098,169,1098,169,1130,26,1130,ZRL @0.00%,0
7254,21,1126,164,1126,164,1170,21,1170,SR @ 6.00%,0
7255,293,1094,356,1094,356,1129,293,1129,7.00,0
7256,282,1130,354,1130,354,1163,282,1163,68.25,0
7257,453,1093,515,1093,515,1132,453,1132,0.00,0
7258,453,1131,520,1131,520,1161,453,1161,4.10,0
7259,78,1290,534,1290,534,1325,78,1325,GOODS SOLD ARE NON-REFUNDABLE BUT,0
7260,79,1325,513,1325,513,1357,79,1357,EXCHANGEABLE WITHIN 7 DAYS WITH,0
7261,132,1352,483,1352,483,1385,132,1385,RECEIPT PLUS GOODS ARE IN,0
7262,155,1389,446,1389,446,1424,155,1424,RESALEABLE CONDITION.,0
7263,86,1419,505,1419,505,1456,86,1456,ALL FACE MASK & INJECTABLE ARE,0
7264,67,1456,529,1456,529,1486,67,1486,NON-RETURNABLE & NON -EXCHANGEABLE,0
7265,153,1489,435,1489,435,1517,153,1517,**SPECIAL PROMOTION,0
7266,216,1065,386,1065,386,1098,216,1098,AMT (EXCL. GST),0
7267,430,1069,519,1069,519,1095,430,1095,TAX (RM),0
7268,16,32,135,32,135,63,16,63,3180301,0
7269,119,100,753,100,753,144,119,144,ASO ELECTRICAL TRADING SDN BHD,3
7270,359,144,517,144,517,186,359,186,1000131-K,0
7271,219,198,651,198,651,231,219,231,"NO 31G, JALAN SEPADU C 25/C,",2
7272,211,229,661,229,661,267,211,267,"SECTION 25, TAMAN INDUSTRIES,",2
7273,190,269,680,269,680,304,190,304,"AXIS 40400 SHAH ALAM, SELANGOR.",2
7274,119,312,495,312,495,349,119,349,"TEL:03-51221701, 51313091",0
7275,303,359,620,359,620,397,303,397,GST NO : 000683900928,0
7276,363,413,563,413,563,451,363,451,TAX INVOICE,0
7277,102,471,206,471,206,502,102,502,BILL TO:,0
7278,106,540,227,540,227,574,106,574,RECEIPT #:,0
7279,544,542,763,542,763,584,544,584,DATE: 27/09/2017,4
7280,102,575,273,575,273,617,102,617,SALESPERSON:,0
7281,544,592,742,592,742,638,544,638,TIME: 10:51:00,0
7282,98,613,311,613,311,651,98,651,CASHIER: USER,0
7283,550,676,633,676,633,718,550,718,(GST),0
7284,684,678,769,678,769,713,684,713,(GST),0
7285,98,713,179,713,179,744,98,744,ITEM,0
7286,325,711,385,711,385,751,325,751,QTY,0
7287,432,711,492,711,492,749,432,749,RSP,0
7288,565,713,623,713,623,740,565,740,RSP,0
7289,651,715,768,715,768,746,651,746,AMOUNT,0
7290,110,750,202,750,202,780,110,780,107636,0
7291,340,749,375,749,375,784,340,784,3,0
7292,421,744,513,744,513,784,421,784,78.00,0
7293,551,753,636,753,636,780,551,780,82.68,0
7294,679,750,766,750,766,778,679,778,248.04,0
7295,98,784,701,784,701,826,98,826,"SR: HAGER TIMER, 24HRS POWER RESERVE",0
7296,177,826,306,826,306,859,177,859,TOT QTY:,0
7297,342,828,373,828,373,853,342,853,3,0
7298,665,821,776,821,776,856,665,856,248.04,0
7299,269,894,621,894,621,929,269,929,(EXCLUDED GST) SUB TOTAL :,0
7300,680,888,774,888,774,923,680,923,234.00,0
7301,473,936,615,936,615,976,473,976,DISCOUNT :,0
7302,709,940,774,940,774,973,709,973,0.00,0
7303,454,986,612,986,612,1021,454,1021,TOTAL GST :,0
7304,694,980,779,980,779,1020,694,1020,14.04,0
7305,419,1028,617,1028,617,1074,419,1074,ROUNDING :,0
7306,698,1034,773,1034,773,1074,698,1074,0.01,0
7307,498,1085,620,1085,620,1119,498,1119,TOTAL :,0
7308,491,1130,619,1130,619,1167,491,1167,CASH :,0
7309,448,1172,623,1172,623,1218,448,1218,CHANGE :,0
7310,696,1172,784,1172,784,1220,696,1220,0.00,0
7311,111,1280,395,1280,395,1320,111,1320,GST SUMMARY,0
7312,119,1347,280,1347,280,1387,119,1387,TAX CODE,0
7313,359,1343,392,1343,392,1385,359,1385,%,0
7314,477,1341,602,1341,602,1385,477,1385,AMOUNT,0
7315,709,1345,782,1345,782,1383,709,1383,GST,0
7316,133,1382,187,1382,187,1420,133,1420,SR,0
7317,363,1384,388,1384,388,1419,363,1419,6,0
7318,492,1382,596,1382,596,1422,492,1422,234.00,0
7319,701,1384,791,1384,791,1419,701,1419,14.04,0
7320,284,1437,403,1437,403,1472,284,1472,TOTAL :,0
7321,490,1432,590,1432,590,1474,490,1474,234.00,0
7322,696,1432,786,1432,786,1472,696,1472,14.04,0
7323,188,1497,713,1497,713,1539,188,1539,"GOODS SOLD ARE NOT RETURNABLE,",0
7324,369,1528,540,1528,540,1568,369,1568,THANK YOU.,0
7325,663,1128,775,1128,775,1162,663,1162,248.05,1
7326,658,1085,775,1085,775,1117,658,1117,248.05,1
7327,525,316,770,316,770,346,525,346,FAX: 03-51215716,0
7328,241,546,415,546,415,573,241,573,CS00087400,0
7329,216,255,565,255,565,351,216,351,MYDIN,0
7330,152,355,623,355,623,411,152,411,TRI SHAAS SDN BHD (728515-M),3
7331,233,402,556,402,556,451,233,451,MYDIN MART SRI MUDA,0
7332,75,439,689,439,689,495,75,495,"4-20, JALAN RIA 25/62 TAMAN SRI MUDA",2
7333,88,483,683,483,683,534,88,534,"SEKSYEN 25, 40400 SHAH ALAM SELANGOR",2
7334,92,527,372,527,372,567,92,567,TEL : 03-51217970,0
7335,207,569,558,569,558,614,207,614,GST ID: 000429166592,0
7336,327,650,453,650,453,701,327,701,RECEIPT,0
7337,30,732,475,732,475,775,30,775,TERMINAL: 195-5505POS011,0
7338,30,772,312,772,312,811,30,811,TRANS #: 322563,0
7339,28,813,109,813,109,854,28,854,DATE,0
7340,161,819,550,819,550,858,161,858,: 10/08/2017 03:26:21PM,4
7341,30,854,336,854,336,893,30,893,CASHIER : CH107004,0
7342,197,896,422,896,422,941,197,941,MSM - ALMIDAH,0
7343,23,978,622,978,622,1019,23,1019,PARTNER E/LOPE 4.5INX9.5IN W4292 EA,0
7344,682,978,735,978,735,1012,682,1012,.S,0
7345,28,1018,255,1018,255,1059,28,1059,9555023304662,0
7346,357,1017,387,1017,387,1049,357,1049,2,0
7347,503,1019,584,1019,584,1058,503,1058,2.60,0
7348,651,1014,734,1014,734,1052,651,1052,5.20,0
7349,30,1057,340,1057,340,1098,30,1098,PLASTIC BAG RM0.20,0
7350,571,1061,614,1061,614,1099,571,1099,EA,0
7351,687,1061,732,1061,732,1093,687,1093,.S,0
7352,26,1100,257,1100,257,1134,26,1134,2300000017984,0
7353,357,1094,382,1094,382,1129,357,1129,1,0
7354,501,1102,589,1102,589,1132,501,1132,0.20,0
7355,653,1100,732,1100,732,1134,653,1134,0.20,0
7356,26,1140,621,1140,621,1178,26,1178,TEN Q E/LOPE 15INX10IN TQ-S1015 EA,0
7357,682,1130,735,1130,735,1175,682,1175,.S,0
7358,28,1179,253,1179,253,1215,28,1215,9555023307724,0
7359,357,1179,387,1179,387,1211,357,1211,2,0
7360,503,1177,584,1177,584,1218,503,1218,2.50,0
7361,646,1173,732,1173,732,1214,646,1214,5.00,0
7362,26,1220,463,1220,463,1258,26,1258,"UMOE S/NT 100MX75M, N/GRN",0
7363,565,1213,614,1213,614,1252,565,1252,EA,0
7364,689,1220,738,1220,738,1252,689,1252,.S,0
7365,21,1258,261,1258,261,1296,21,1296,9555495401722,0
7366,357,1262,384,1262,384,1299,357,1299,1,0
7367,503,1260,584,1260,584,1294,503,1294,3.00,0
7368,648,1252,727,1252,727,1291,648,1291,3.00,0
7369,24,1299,460,1299,460,1338,24,1338,"UMOE S/NT 100MX75M, N/YLW",0
7370,567,1299,618,1299,618,1338,567,1338,EA,0
7371,687,1297,732,1297,732,1336,687,1336,.S,0
7372,24,1341,259,1341,259,1377,24,1377,9555495400985,0
7373,352,1342,382,1342,382,1377,352,1377,1,0
7374,499,1337,580,1337,580,1373,499,1373,3.00,0
7375,655,1333,732,1333,732,1374,655,1374,3.00,0
7376,24,1378,437,1378,437,1416,24,1416,"UMOE S/NT 50MX38M, N/YLW",0
7377,563,1374,616,1374,616,1412,563,1412,EA,0
7378,687,1378,728,1378,728,1408,687,1408,.S,0
7379,24,1416,259,1416,259,1455,24,1455,9555495400961,0
7380,355,1417,377,1417,377,1452,355,1452,1,0
7381,498,1412,582,1412,582,1451,498,1451,2.50,0
7382,650,1416,738,1416,738,1452,650,1452,2.50,0
7383,21,1459,455,1459,455,1495,21,1495,"UMOE S/N 75MX50M, N/PINK",0
7384,569,1455,618,1455,618,1493,569,1493,EA,0
7385,693,1457,732,1457,732,1487,693,1487,.S,0
7386,24,1493,257,1493,257,1534,24,1534,9555495401814,0
7387,357,1497,374,1497,374,1529,357,1529,1,0
7388,498,1493,581,1493,581,1529,498,1529,2.50,0
7389,650,1491,733,1491,733,1534,650,1534,2.50,0
7390,24,1570,206,1570,206,1611,24,1611,ITEM COUNT,0
7391,695,1564,734,1564,734,1605,695,1605,9,0
7392,26,1611,124,1611,124,1649,26,1649,TOTAL,0
7393,629,1605,732,1605,732,1644,629,1644,21.40,1
7394,646,1648,729,1648,729,1686,646,1686,0.00,0
7395,636,1688,745,1688,745,1733,636,1733,21.40,1
7396,15,1650,353,1650,353,1688,15,1688,ROUNDING ADJUSTMENT,0
7397,19,1692,368,1692,368,1733,19,1733,TOTAL ATTER ROUNDING,0
7398,17,1770,103,1770,103,1813,17,1813,CASH,0
7399,635,1767,733,1767,733,1808,635,1808,50.00,0
7400,19,1849,145,1849,145,1896,19,1896,CHANGE,0
7401,636,1847,730,1847,730,1894,636,1894,28.60,0
7402,21,1930,166,1930,166,1977,21,1977,GST RATE,0
7403,26,1973,131,1973,131,2012,26,2012,S = 6%,0
7404,19,2013,132,2013,132,2054,19,2054,Z = 0%,0
7405,235,1932,507,1932,507,1975,235,1975,AMT EXCL GST (RM),0
7406,421,1975,519,1975,519,2018,421,2018,20.19,0
7407,430,2016,520,2016,520,2059,430,2059,0.00,0
7408,588,1932,719,1932,719,1981,588,1981,TAX(RM),0
7409,633,1977,723,1977,723,2026,633,2026,1.21,0
7410,640,2016,730,2016,730,2065,640,2065,0.00,0
7411,15,2172,257,2172,257,2221,15,2221,POINTS MISSED:,0
7412,297,2178,351,2178,351,2217,297,2217,20,0
7413,41,2214,724,2214,724,2268,41,2268,JOIN OUR MERIAH LOYALTY PROGRAMME TODAY!,0
7414,87,2316,669,2316,669,2368,87,2368,6605505001950000322563,0
7415,17,2392,588,2392,588,2446,17,2446,PRINT DATE: 10/08/2017 03:26:22PM,4
7416,49,2433,702,2433,702,2493,49,2493,ANY REQUEST FOR PRODUCTION OF FULL TAX,0
7417,53,2473,706,2473,706,2537,53,2537,INVOICE OR RELATED PAYMENT INFORMATION,0
7418,45,2516,725,2516,725,2582,45,2582,SHALL BE MADE WITHIN 3 MONTHS FROM THE,0
7419,34,2555,725,2555,725,2623,34,2623,"DATE OF PURCHASE, FAILING WHICH MYDIN AT",0
7420,51,2598,723,2598,723,2673,51,2673,ITS ABSOLUTE DISCRETION AS DEEM FIT MAY,0
7421,77,2643,672,2643,672,2707,77,2707,REJECT OR REFUSE TO ENTERTAIN SUCH,0
7422,315,2705,437,2705,437,2750,315,2750,REQUEST,0
7423,109,2732,653,2732,653,2807,109,2807,THANK YOU AND PLEASE COME AGAIN,0
7424,397,532,682,532,682,574,397,574,FAX: 03-51218059,0
7425,420,1017,450,1017,450,1047,420,1047,*,0
7426,420,1102,452,1102,452,1134,420,1134,*,0
7427,417,1179,459,1179,459,1214,417,1214,*,0
7428,420,1257,445,1257,445,1287,420,1287,*,0
7429,417,1339,452,1339,452,1364,417,1364,*,0
7430,420,1417,442,1417,442,1449,420,1449,*,0
7431,417,1497,449,1497,449,1527,417,1527,*,0
7432,334,120,976,120,976,182,334,182,ASO ELECTRICAL TRADING SDN BHD,3
7433,586,180,741,180,741,214,586,214,1000131-K,0
7434,440,219,875,219,875,273,440,273,"NO 31G, JALAN SEPADU C 25/C.",2
7435,432,259,887,259,887,316,432,316,"SECTION 25, TAMAN IDUSTRIES.",2
7436,423,290,907,290,907,358,423,358,"AXIS 40400 SHAH ALAM, SELANGOR",2
7437,357,349,734,349,734,406,357,406,"TEL: 03-51221701, 51313091",0
7438,758,325,1009,325,1009,377,758,377,FAX: 03-51215716,0
7439,492,595,658,595,658,636,492,636,CS00093091,0
7440,678,1661,854,1661,854,1696,678,1696,THANK YOU.,0
7441,508,1606,1020,1606,1020,1678,508,1678,"GOODS SOLD ARE NOT RETURNABLE,",0
7442,529,396,866,396,866,445,529,445,GST NO:000683900928,0
7443,598,450,802,450,802,497,598,497,TAX INVOICE,0
7444,335,539,451,539,451,578,335,578,BILL TO:,0
7445,347,612,478,612,478,645,347,645,RECEIPT #:,0
7446,795,576,1016,576,1016,618,795,618,DATE: 04/12/2017,4
7447,337,647,517,647,517,686,337,686,SALESPERSON:,0
7448,346,677,555,677,555,716,346,716,CASHIER: USER,0
7449,792,620,996,620,996,674,792,674,TIME: 11:29:00,0
7450,805,711,891,711,891,753,805,753,(GST),0
7451,930,699,1033,699,1033,743,930,743,(GST),0
7452,342,785,428,785,428,822,342,822,ITERM,0
7453,581,758,640,758,640,805,581,805,QTY,0
7454,679,753,750,753,750,792,679,792,RSP,0
7455,812,748,893,748,893,775,812,775,RSP,0
7456,905,738,1028,738,1028,775,905,775,AMOUNT,0
7457,357,824,465,824,465,863,357,863,102749,0
7458,598,809,637,809,637,843,598,843,1,0
7459,679,795,768,795,768,832,679,832,44.40,0
7460,807,780,891,780,891,824,807,824,47.06,0
7461,945,773,1034,773,1034,820,945,820,47.06,0
7462,366,826,865,826,865,900,366,900,"SR: FUJI CONTACTOR, SC-03, 240VAC",0
7463,601,1575,693,1575,693,1606,601,1606,TOTAL:,0
7464,364,908,475,908,475,940,364,940,106766,0
7465,605,888,639,888,639,925,605,925,1,0
7466,686,876,775,876,775,913,686,913,49.00,0
7467,814,869,895,869,895,903,814,903,51.94,0
7468,950,854,1041,854,1041,893,950,893,51.94,0
7469,370,900,917,900,917,981,370,981,SR: ANLY FLOATLESS RELAY 240V. AFS-1,0
7470,604,965,641,965,641,998,604,998,2,0
7471,447,974,578,974,578,1011,447,1011,TOT QTY:,0
7472,964,935,1043,935,1043,972,964,972,99.00,1
7473,527,1014,903,1014,903,1068,527,1068,(EXCLUDED GST) SUB TOTAL:,0
7474,964,987,1050,987,1050,1031,964,1031,93.40,0
7475,748,1060,901,1060,901,1104,748,1104,DISCOUNT :,0
7476,987,1043,1063,1043,1063,1077,987,1077,0.00,0
7477,741,1112,903,1112,903,1149,741,1149,TOTAL GST :,0
7478,994,1090,1065,1090,1065,1132,994,1132,5.60,0
7479,709,1164,911,1164,911,1203,709,1203,ROUNDING :,0
7480,989,1144,1065,1144,1065,1181,989,1181,0.00,0
7481,780,1211,918,1211,918,1248,780,1248,TOTAL :,0
7482,972,1191,1070,1191,1070,1230,972,1230,99.00,1
7483,770,1252,925,1252,925,1294,770,1294,CASH :,0
7484,955,1238,1066,1238,1066,1272,955,1272,100.00,0
7485,745,1302,925,1302,925,1339,745,1339,CHANGE :,0
7486,996,1279,1070,1279,1070,1321,996,1321,1.00,0
7487,409,1424,697,1424,697,1476,409,1476,GST SUMMARY,0
7488,434,1499,573,1499,573,1536,434,1536,TAX CODE,0
7489,652,1488,683,1488,683,1516,652,1516,%,0
7490,787,1469,900,1469,900,1508,787,1508,AMOUNT,0
7491,1016,1439,1090,1439,1090,1481,1016,1481,GST,0
